,Person,Platform,Movie,RR,EDA
0,65.0,2.0,4.0,0.91997768,
0,65.0,2.0,4.0,1.0136339,
0,65.0,2.0,4.0,1.0266703,
0,65.0,2.0,4.0,1.0039063,
0,65.0,2.0,4.0,0.92779638,
0,65.0,2.0,4.0,0.8583253,
0,65.0,2.0,4.0,,
0,66.0,2.0,4.0,0.64728719,
0,66.0,2.0,4.0,0.68556985,
0,66.0,2.0,4.0,0.68662219,
0,66.0,2.0,4.0,0.6849564,
0,66.0,2.0,4.0,0.6953125,
0,66.0,2.0,4.0,0.67248947,
0,66.0,2.0,4.0,0.65056606,
0,66.0,2.0,4.0,0.65956439,
0,66.0,2.0,4.0,0.66358279,
0,66.0,2.0,4.0,0.64301085,
0,66.0,2.0,4.0,0.66283746,
0,66.0,2.0,4.0,0.66134412,
0,66.0,2.0,4.0,0.6484375,
0,66.0,2.0,4.0,0.6626506,
0,66.0,2.0,4.0,0.67171785,
0,66.0,2.0,4.0,0.64954697,
0,66.0,2.0,4.0,0.66099832,
0,66.0,2.0,4.0,0.66447129,
0,66.0,2.0,4.0,0.65387331,
0,66.0,2.0,4.0,0.67945636,
0,66.0,2.0,4.0,0.67287946,
0,66.0,2.0,4.0,0.65271357,
0,66.0,2.0,4.0,0.66964614,
0,66.0,2.0,4.0,0.67201048,
0,66.0,2.0,4.0,0.65210843,
0,66.0,2.0,4.0,0.671875,
0,66.0,2.0,4.0,0.68584481,
0,66.0,2.0,4.0,0.66870959,
0,66.0,2.0,4.0,0.6735556,
0,66.0,2.0,4.0,0.67578125,
0,66.0,2.0,4.0,0.6530878,
0,66.0,2.0,4.0,0.64476657,
0,66.0,2.0,4.0,0.64476516,
0,66.0,2.0,4.0,0.64701705,
0,66.0,2.0,4.0,0.73715278,
0,66.0,2.0,4.0,0.72054369,
0,66.0,2.0,4.0,0.73282524,
0,66.0,2.0,4.0,0.76465339,
0,66.0,2.0,4.0,0.71796875,
0,66.0,2.0,4.0,0.73924215,
0,66.0,2.0,4.0,0.75002014,
0,66.0,2.0,4.0,0.68359375,
0,66.0,2.0,4.0,0.70420032,
0,66.0,2.0,4.0,0.72163166,
0,66.0,2.0,4.0,0.68044643,
0,66.0,2.0,4.0,0.67478198,
0,66.0,2.0,4.0,0.68098214,
0,66.0,2.0,4.0,0.65279797,
0,66.0,2.0,4.0,0.63469329,
0,66.0,2.0,4.0,0.64379287,
0,66.0,2.0,4.0,0.6274505,
0,66.0,2.0,4.0,0.63635254,
0,66.0,2.0,4.0,0.65050828,
0,66.0,2.0,4.0,0.63645514,
0,66.0,2.0,4.0,0.64033565,
0,66.0,2.0,4.0,0.67112555,
0,66.0,2.0,4.0,0.64658717,
0,66.0,2.0,4.0,0.6249263,
0,66.0,2.0,4.0,0.63997795,
0,66.0,2.0,4.0,0.64963942,
0,66.0,2.0,4.0,0.62181713,
0,66.0,2.0,4.0,0.6665887,
0,66.0,2.0,4.0,,
0,66.0,2.0,4.0,,
0,67.0,2.0,4.0,0.845,
0,67.0,2.0,4.0,0.852,
0,67.0,2.0,4.0,0.856,
0,67.0,2.0,4.0,0.841,
0,67.0,2.0,4.0,0.81,
0,67.0,2.0,4.0,0.737,
0,67.0,2.0,4.0,0.75,
0,67.0,2.0,4.0,0.799,
0,67.0,2.0,4.0,0.758,
0,67.0,2.0,4.0,0.746,
0,67.0,2.0,4.0,0.797,
0,67.0,2.0,4.0,0.845,
0,67.0,2.0,4.0,0.798,
0,67.0,2.0,4.0,0.801,
0,67.0,2.0,4.0,0.83,
0,67.0,2.0,4.0,0.818,
0,67.0,2.0,4.0,0.794,
0,67.0,2.0,4.0,0.819,
0,67.0,2.0,4.0,0.831,
0,67.0,2.0,4.0,0.79,
0,67.0,2.0,4.0,0.786,
0,67.0,2.0,4.0,0.854,
0,67.0,2.0,4.0,0.847,
0,67.0,2.0,4.0,0.762,
0,67.0,2.0,4.0,0.792,
0,67.0,2.0,4.0,0.851,
0,67.0,2.0,4.0,0.862,
0,67.0,2.0,4.0,0.836,
0,67.0,2.0,4.0,0.887,
0,67.0,2.0,4.0,0.89,
0,67.0,2.0,4.0,0.825,
0,67.0,2.0,4.0,0.791,
0,67.0,2.0,4.0,0.766,
0,67.0,2.0,4.0,0.767,
0,67.0,2.0,4.0,0.792,
0,67.0,2.0,4.0,0.835,
0,67.0,2.0,4.0,0.884,
0,67.0,2.0,4.0,0.933,
0,67.0,2.0,4.0,0.972,
0,67.0,2.0,4.0,0.992,
0,67.0,2.0,4.0,0.979,
0,67.0,2.0,4.0,0.924,
0,67.0,2.0,4.0,0.893,
0,67.0,2.0,4.0,0.876,
0,67.0,2.0,4.0,0.849,
0,67.0,2.0,4.0,0.813,
0,67.0,2.0,4.0,0.748,
0,67.0,2.0,4.0,0.727,
0,67.0,2.0,4.0,0.795,
0,67.0,2.0,4.0,0.851,
0,67.0,2.0,4.0,0.837,
0,67.0,2.0,4.0,0.751,
0,67.0,2.0,4.0,0.758,
0,67.0,2.0,4.0,0.821,
0,67.0,2.0,4.0,0.866,
0,67.0,2.0,4.0,0.79,
0,67.0,2.0,4.0,0.728,
0,67.0,2.0,4.0,0.761,
0,67.0,2.0,4.0,0.848,
0,67.0,2.0,4.0,0.812,
0,67.0,2.0,4.0,0.786,
0,67.0,2.0,4.0,0.803,
0,67.0,2.0,4.0,,
0,67.0,2.0,4.0,,
0,68.0,2.0,4.0,0.76058344,
0,68.0,2.0,4.0,0.76091334,
0,68.0,2.0,4.0,0.81236662,
0,68.0,2.0,4.0,0.79942415,
0,68.0,2.0,4.0,0.75398477,
0,68.0,2.0,4.0,0.74578536,
0,68.0,2.0,4.0,0.74217869,
0,68.0,2.0,4.0,0.72849318,
0,68.0,2.0,4.0,0.78753906,
0,68.0,2.0,4.0,0.78529668,
0,68.0,2.0,4.0,0.75891578,
0,68.0,2.0,4.0,0.79790901,
0,68.0,2.0,4.0,0.79243021,
0,68.0,2.0,4.0,0.75953845,
0,68.0,2.0,4.0,0.79774701,
0,68.0,2.0,4.0,0.79020579,
0,68.0,2.0,4.0,0.75123355,
0,68.0,2.0,4.0,0.78022837,
0,68.0,2.0,4.0,0.79258578,
0,68.0,2.0,4.0,0.75220246,
0,68.0,2.0,4.0,0.80078125,
0,68.0,2.0,4.0,0.81929348,
0,68.0,2.0,4.0,0.76908827,
0,68.0,2.0,4.0,0.84250876,
0,68.0,2.0,4.0,0.81868442,
0,68.0,2.0,4.0,0.78685014,
0,68.0,2.0,4.0,0.80428929,
0,68.0,2.0,4.0,0.77507622,
0,68.0,2.0,4.0,0.76755712,
0,68.0,2.0,4.0,0.81133973,
0,68.0,2.0,4.0,0.78492534,
0,68.0,2.0,4.0,0.7814738,
0,68.0,2.0,4.0,0.82220021,
0,68.0,2.0,4.0,0.77995788,
0,68.0,2.0,4.0,0.78052681,
0,68.0,2.0,4.0,0.81473756,
0,68.0,2.0,4.0,0.78501557,
0,68.0,2.0,4.0,0.764634,
0,68.0,2.0,4.0,0.80055147,
0,68.0,2.0,4.0,0.78635686,
0,68.0,2.0,4.0,0.77322078,
0,68.0,2.0,4.0,0.828125,
0,68.0,2.0,4.0,0.80361881,
0,68.0,2.0,4.0,0.78620871,
0,68.0,2.0,4.0,0.82195426,
0,68.0,2.0,4.0,0.79314108,
0,68.0,2.0,4.0,0.76938809,
0,68.0,2.0,4.0,0.8199369,
0,68.0,2.0,4.0,0.78735097,
0,68.0,2.0,4.0,0.77661389,
0,68.0,2.0,4.0,0.79369638,
0,68.0,2.0,4.0,0.75512454,
0,68.0,2.0,4.0,0.7890625,
0,68.0,2.0,4.0,0.79942255,
0,68.0,2.0,4.0,0.7632773,
0,68.0,2.0,4.0,0.79300923,
0,68.0,2.0,4.0,0.80733457,
0,68.0,2.0,4.0,0.75453899,
0,68.0,2.0,4.0,0.78210458,
0,68.0,2.0,4.0,0.796875,
0,68.0,2.0,4.0,0.75645934,
0,68.0,2.0,4.0,0.77309456,
0,68.0,2.0,4.0,0.78585241,
0,68.0,2.0,4.0,,
0,69.0,2.0,4.0,1.034,
0,69.0,2.0,4.0,0.939,
0,69.0,2.0,4.0,0.885,
0,69.0,2.0,4.0,1.171,
0,69.0,2.0,4.0,1.329,
0,69.0,2.0,4.0,1.294,
0,69.0,2.0,4.0,1.158,
0,69.0,2.0,4.0,1.015,
0,69.0,2.0,4.0,0.929,
0,69.0,2.0,4.0,0.868,
0,69.0,2.0,4.0,0.86,
0,69.0,2.0,4.0,0.907,
0,69.0,2.0,4.0,0.967,
0,69.0,2.0,4.0,0.958,
0,69.0,2.0,4.0,0.957,
0,69.0,2.0,4.0,0.888,
0,69.0,2.0,4.0,0.904,
0,69.0,2.0,4.0,0.976,
0,69.0,2.0,4.0,1.009,
0,69.0,2.0,4.0,0.981,
0,69.0,2.0,4.0,0.957,
0,69.0,2.0,4.0,0.981,
0,69.0,2.0,4.0,1.004,
0,69.0,2.0,4.0,0.988,
0,69.0,2.0,4.0,0.916,
0,69.0,2.0,4.0,0.954,
0,69.0,2.0,4.0,0.986,
0,69.0,2.0,4.0,0.985,
0,69.0,2.0,4.0,0.974,
0,69.0,2.0,4.0,0.858,
0,69.0,2.0,4.0,0.964,
0,69.0,2.0,4.0,0.898,
0,69.0,2.0,4.0,0.95,
0,69.0,2.0,4.0,0.896,
0,69.0,2.0,4.0,0.904,
0,69.0,2.0,4.0,0.951,
0,69.0,2.0,4.0,0.987,
0,69.0,2.0,4.0,0.959,
0,69.0,2.0,4.0,0.917,
0,69.0,2.0,4.0,0.965,
0,69.0,2.0,4.0,0.961,
0,69.0,2.0,4.0,0.881,
0,69.0,2.0,4.0,0.951,
0,69.0,2.0,4.0,0.93,
0,69.0,2.0,4.0,0.917,
0,69.0,2.0,4.0,0.868,
0,69.0,2.0,4.0,0.969,
0,69.0,2.0,4.0,0.953,
0,69.0,2.0,4.0,0.889,
0,69.0,2.0,4.0,0.899,
0,69.0,2.0,4.0,0.972,
0,69.0,2.0,4.0,0.934,
0,69.0,2.0,4.0,0.881,
0,69.0,2.0,4.0,0.934,
0,69.0,2.0,4.0,0.913,
0,69.0,2.0,4.0,0.921,
0,69.0,2.0,4.0,0.873,
0,69.0,2.0,4.0,0.958,
0,69.0,2.0,4.0,0.967,
0,69.0,2.0,4.0,,
0,69.0,2.0,4.0,,
0,69.0,2.0,4.0,,
0,69.0,2.0,4.0,,
0,69.0,2.0,4.0,,
0,70.0,2.0,4.0,0.55078125,
0,70.0,2.0,4.0,0.55438276,
0,70.0,2.0,4.0,0.56140734,
0,70.0,2.0,4.0,0.55270687,
0,70.0,2.0,4.0,0.55840119,
0,70.0,2.0,4.0,0.57701647,
0,70.0,2.0,4.0,0.55983297,
0,70.0,2.0,4.0,0.56351071,
0,70.0,2.0,4.0,0.56092665,
0,70.0,2.0,4.0,0.54762835,
0,70.0,2.0,4.0,0.5546875,
0,70.0,2.0,4.0,0.55149648,
0,70.0,2.0,4.0,0.54296875,
0,70.0,2.0,4.0,0.54874442,
0,70.0,2.0,4.0,0.54178844,
0,70.0,2.0,4.0,0.53635379,
0,70.0,2.0,4.0,0.55859375,
0,70.0,2.0,4.0,0.55547968,
0,70.0,2.0,4.0,0.56555944,
0,70.0,2.0,4.0,0.581875,
0,70.0,2.0,4.0,0.5546875,
0,70.0,2.0,4.0,0.5581261,
0,70.0,2.0,4.0,0.55204665,
0,70.0,2.0,4.0,0.55072545,
0,70.0,2.0,4.0,0.5625,
0,70.0,2.0,4.0,0.5546875,
0,70.0,2.0,4.0,0.5615647,
0,70.0,2.0,4.0,0.56522902,
0,70.0,2.0,4.0,0.55300946,
0,70.0,2.0,4.0,0.55172318,
0,70.0,2.0,4.0,0.55430238,
0,70.0,2.0,4.0,0.54349888,
0,70.0,2.0,4.0,0.55507812,
0,70.0,2.0,4.0,0.56640625,
0,70.0,2.0,4.0,0.56939655,
0,70.0,2.0,4.0,0.58203125,
0,70.0,2.0,4.0,0.5617241,
0,70.0,2.0,4.0,0.55672315,
0,70.0,2.0,4.0,0.5700431,
0,70.0,2.0,4.0,0.55837522,
0,70.0,2.0,4.0,0.55801607,
0,70.0,2.0,4.0,0.56640625,
0,70.0,2.0,4.0,0.5593533,
0,70.0,2.0,4.0,0.55622799,
0,70.0,2.0,4.0,0.566352,
0,70.0,2.0,4.0,0.55561626,
0,70.0,2.0,4.0,0.56467014,
0,70.0,2.0,4.0,0.56122504,
0,70.0,2.0,4.0,0.54732143,
0,70.0,2.0,4.0,0.55443816,
0,70.0,2.0,4.0,0.56750321,
0,70.0,2.0,4.0,0.5528573,
0,70.0,2.0,4.0,0.55976836,
0,70.0,2.0,4.0,0.56184896,
0,70.0,2.0,4.0,0.54786532,
0,70.0,2.0,4.0,0.55349623,
0,70.0,2.0,4.0,0.55471482,
0,70.0,2.0,4.0,0.54296875,
0,70.0,2.0,4.0,0.55136303,
0,70.0,2.0,4.0,0.5584287,
0,70.0,2.0,4.0,0.54485262,
0,70.0,2.0,4.0,0.5553801,
0,70.0,2.0,4.0,0.56100803,
0,70.0,2.0,4.0,,
0,71.0,2.0,4.0,0.91455078,
0,71.0,2.0,4.0,1.015067,
0,71.0,2.0,4.0,1.0329884,
0,71.0,2.0,4.0,1.0014167,
0,71.0,2.0,4.0,0.98561257,
0,71.0,2.0,4.0,0.92794447,
0,71.0,2.0,4.0,0.8852323,
0,71.0,2.0,4.0,0.92474876,
0,71.0,2.0,4.0,0.90976216,
0,71.0,2.0,4.0,0.91178323,
0,71.0,2.0,4.0,0.96752142,
0,71.0,2.0,4.0,0.91750332,
0,71.0,2.0,4.0,0.9113298,
0,71.0,2.0,4.0,0.91507646,
0,71.0,2.0,4.0,0.89959927,
0,71.0,2.0,4.0,0.91685022,
0,71.0,2.0,4.0,0.96157787,
0,71.0,2.0,4.0,0.95060484,
0,71.0,2.0,4.0,0.97213542,
0,71.0,2.0,4.0,0.98443652,
0,71.0,2.0,4.0,0.93284674,
0,71.0,2.0,4.0,0.94242892,
0,71.0,2.0,4.0,0.9658043,
0,71.0,2.0,4.0,0.9125189,
0,71.0,2.0,4.0,0.87285241,
0,71.0,2.0,4.0,0.96674152,
0,71.0,2.0,4.0,0.98246047,
0,71.0,2.0,4.0,0.94739583,
0,71.0,2.0,4.0,1.0182342,
0,71.0,2.0,4.0,1.0278539,
0,71.0,2.0,4.0,0.93682989,
0,71.0,2.0,4.0,0.96261161,
0,71.0,2.0,4.0,0.97009286,
0,71.0,2.0,4.0,0.92452576,
0,71.0,2.0,4.0,0.94021239,
0,71.0,2.0,4.0,0.95465961,
0,71.0,2.0,4.0,0.9315013,
0,71.0,2.0,4.0,0.96316621,
0,71.0,2.0,4.0,0.9547097,
0,71.0,2.0,4.0,0.93202753,
0,71.0,2.0,4.0,0.97986873,
0,71.0,2.0,4.0,0.98596191,
0,71.0,2.0,4.0,0.91362632,
0,71.0,2.0,4.0,0.88179107,
0,71.0,2.0,4.0,0.94299896,
0,71.0,2.0,4.0,0.92830882,
0,71.0,2.0,4.0,0.88713728,
0,71.0,2.0,4.0,0.9969275,
0,71.0,2.0,4.0,1.0028072,
0,71.0,2.0,4.0,0.92834109,
0,71.0,2.0,4.0,0.96715271,
0,71.0,2.0,4.0,0.93663717,
0,71.0,2.0,4.0,0.90103577,
0,71.0,2.0,4.0,0.97680166,
0,71.0,2.0,4.0,0.94232537,
0,71.0,2.0,4.0,0.9432485,
0,71.0,2.0,4.0,0.98420313,
0,71.0,2.0,4.0,0.9797387,
0,71.0,2.0,4.0,0.97696475,
0,71.0,2.0,4.0,0.99077685,
0,71.0,2.0,4.0,0.93408395,
0,71.0,2.0,4.0,0.90085166,
0,71.0,2.0,4.0,0.94436141,
0,71.0,2.0,4.0,,
0,72.0,2.0,4.0,0.79298799,
0,72.0,2.0,4.0,0.78963695,
0,72.0,2.0,4.0,0.77793861,
0,72.0,2.0,4.0,0.7915695,
0,72.0,2.0,4.0,0.77054251,
0,72.0,2.0,4.0,0.78421875,
0,72.0,2.0,4.0,0.7762995,
0,72.0,2.0,4.0,0.76953125,
0,72.0,2.0,4.0,0.78999072,
0,72.0,2.0,4.0,0.78708051,
0,72.0,2.0,4.0,0.80546875,
0,72.0,2.0,4.0,0.79262238,
0,72.0,2.0,4.0,0.77508328,
0,72.0,2.0,4.0,0.78239093,
0,72.0,2.0,4.0,0.76407428,
0,72.0,2.0,4.0,0.77282592,
0,72.0,2.0,4.0,0.76247224,
0,72.0,2.0,4.0,0.75989718,
0,72.0,2.0,4.0,0.79173722,
0,72.0,2.0,4.0,0.77869818,
0,72.0,2.0,4.0,0.78617187,
0,72.0,2.0,4.0,0.77850402,
0,72.0,2.0,4.0,0.77004943,
0,72.0,2.0,4.0,0.79468982,
0,72.0,2.0,4.0,0.79502668,
0,72.0,2.0,4.0,0.81240379,
0,72.0,2.0,4.0,0.84624715,
0,72.0,2.0,4.0,0.8188101,
0,72.0,2.0,4.0,0.83785377,
0,72.0,2.0,4.0,0.82465278,
0,72.0,2.0,4.0,0.80181021,
0,72.0,2.0,4.0,0.83697795,
0,72.0,2.0,4.0,0.82725291,
0,72.0,2.0,4.0,0.81775841,
0,72.0,2.0,4.0,0.81681548,
0,72.0,2.0,4.0,0.80363948,
0,72.0,2.0,4.0,0.82281176,
0,72.0,2.0,4.0,0.80905878,
0,72.0,2.0,4.0,0.82942073,
0,72.0,2.0,4.0,0.83549942,
0,72.0,2.0,4.0,0.81681941,
0,72.0,2.0,4.0,0.83203125,
0,72.0,2.0,4.0,0.80941901,
0,72.0,2.0,4.0,0.80721507,
0,72.0,2.0,4.0,0.81612723,
0,72.0,2.0,4.0,0.78653607,
0,72.0,2.0,4.0,0.79637222,
0,72.0,2.0,4.0,0.7767721,
0,72.0,2.0,4.0,0.76756821,
0,72.0,2.0,4.0,0.7541076,
0,72.0,2.0,4.0,0.74373372,
0,72.0,2.0,4.0,0.75227865,
0,72.0,2.0,4.0,0.76195791,
0,72.0,2.0,4.0,0.75475193,
0,72.0,2.0,4.0,0.7750947,
0,72.0,2.0,4.0,0.78600712,
0,72.0,2.0,4.0,0.79164062,
0,72.0,2.0,4.0,0.79325597,
0,72.0,2.0,4.0,0.77193813,
0,72.0,2.0,4.0,0.76179847,
0,72.0,2.0,4.0,0.75467139,
0,72.0,2.0,4.0,0.72160051,
0,72.0,2.0,4.0,0.70869621,
0,72.0,2.0,4.0,0.68845486,
0,73.0,2.0,4.0,0.92082868,
0,73.0,2.0,4.0,0.92113016,
0,73.0,2.0,4.0,0.9136769,
0,73.0,2.0,4.0,0.92316619,
0,73.0,2.0,4.0,0.89447985,
0,73.0,2.0,4.0,0.90756899,
0,73.0,2.0,4.0,0.89910524,
0,73.0,2.0,4.0,0.93318075,
0,73.0,2.0,4.0,0.91422194,
0,73.0,2.0,4.0,0.93393342,
0,73.0,2.0,4.0,0.94490729,
0,73.0,2.0,4.0,0.89683949,
0,73.0,2.0,4.0,0.9359375,
0,73.0,2.0,4.0,0.91192575,
0,73.0,2.0,4.0,0.9030231,
0,73.0,2.0,4.0,0.90068152,
0,73.0,2.0,4.0,0.86007883,
0,73.0,2.0,4.0,0.85398151,
0,73.0,2.0,4.0,0.84312571,
0,73.0,2.0,4.0,0.86273619,
0,73.0,2.0,4.0,0.82477414,
0,73.0,2.0,4.0,0.84056235,
0,73.0,2.0,4.0,0.84435096,
0,73.0,2.0,4.0,0.85082547,
0,73.0,2.0,4.0,0.86640625,
0,73.0,2.0,4.0,0.82945165,
0,73.0,2.0,4.0,0.84052466,
0,73.0,2.0,4.0,0.81214146,
0,73.0,2.0,4.0,0.80838816,
0,73.0,2.0,4.0,0.77586468,
0,73.0,2.0,4.0,0.7624069,
0,73.0,2.0,4.0,0.81519397,
0,73.0,2.0,4.0,0.81286507,
0,73.0,2.0,4.0,0.84640473,
0,73.0,2.0,4.0,0.87489583,
0,73.0,2.0,4.0,0.86417718,
0,73.0,2.0,4.0,0.89279135,
0,73.0,2.0,4.0,0.86410362,
0,73.0,2.0,4.0,0.86078559,
0,73.0,2.0,4.0,0.84985572,
0,73.0,2.0,4.0,0.81434044,
0,73.0,2.0,4.0,0.8387173,
0,73.0,2.0,4.0,0.83781761,
0,73.0,2.0,4.0,0.86882267,
0,73.0,2.0,4.0,0.86673811,
0,73.0,2.0,4.0,0.85946338,
0,73.0,2.0,4.0,0.87190972,
0,73.0,2.0,4.0,0.8464033,
0,73.0,2.0,4.0,0.88517681,
0,73.0,2.0,4.0,0.86262153,
0,73.0,2.0,4.0,0.87225846,
0,73.0,2.0,4.0,0.86128472,
0,73.0,2.0,4.0,0.85771618,
0,73.0,2.0,4.0,0.87839227,
0,73.0,2.0,4.0,0.84458966,
0,73.0,2.0,4.0,0.86152344,
0,73.0,2.0,4.0,0.82720588,
0,73.0,2.0,4.0,0.83413462,
0,73.0,2.0,4.0,0.78277344,
0,73.0,2.0,4.0,0.82768242,
0,73.0,2.0,4.0,0.8765625,
0,73.0,2.0,4.0,0.89236886,
0,73.0,2.0,4.0,,
0,73.0,2.0,4.0,,
0,74.0,2.0,4.0,0.76310676,
0,74.0,2.0,4.0,0.7454056,
0,74.0,2.0,4.0,0.78302734,
0,74.0,2.0,4.0,0.80078125,
0,74.0,2.0,4.0,0.74158504,
0,74.0,2.0,4.0,0.70351133,
0,74.0,2.0,4.0,0.72586192,
0,74.0,2.0,4.0,0.73253555,
0,74.0,2.0,4.0,0.72399372,
0,74.0,2.0,4.0,0.77494448,
0,74.0,2.0,4.0,0.75195313,
0,74.0,2.0,4.0,0.71942935,
0,74.0,2.0,4.0,0.73949933,
0,74.0,2.0,4.0,0.73152121,
0,74.0,2.0,4.0,0.69692737,
0,74.0,2.0,4.0,0.6875,
0,74.0,2.0,4.0,0.69320576,
0,74.0,2.0,4.0,0.65693132,
0,74.0,2.0,4.0,0.66165865,
0,74.0,2.0,4.0,0.6796875,
0,74.0,2.0,4.0,0.66277574,
0,74.0,2.0,4.0,0.64122412,
0,74.0,2.0,4.0,0.67869971,
0,74.0,2.0,4.0,0.65770349,
0,74.0,2.0,4.0,0.62962963,
0,74.0,2.0,4.0,0.59485176,
0,74.0,2.0,4.0,0.60878392,
0,74.0,2.0,4.0,0.62519531,
0,74.0,2.0,4.0,0.64656929,
0,74.0,2.0,4.0,0.70955003,
0,74.0,2.0,4.0,0.66270089,
0,74.0,2.0,4.0,0.6779263,
0,74.0,2.0,4.0,0.70650456,
0,74.0,2.0,4.0,0.68794826,
0,74.0,2.0,4.0,0.70012193,
0,74.0,2.0,4.0,0.733811,
0,74.0,2.0,4.0,0.71091627,
0,74.0,2.0,4.0,0.68611607,
0,74.0,2.0,4.0,0.72542843,
0,74.0,2.0,4.0,0.70169484,
0,74.0,2.0,4.0,0.69107333,
0,74.0,2.0,4.0,0.7642558,
0,74.0,2.0,4.0,0.74024419,
0,74.0,2.0,4.0,0.71486498,
0,74.0,2.0,4.0,0.77485795,
0,74.0,2.0,4.0,0.75437736,
0,74.0,2.0,4.0,0.71143092,
0,74.0,2.0,4.0,0.72898563,
0,74.0,2.0,4.0,0.72950269,
0,74.0,2.0,4.0,0.77933633,
0,74.0,2.0,4.0,0.80622408,
0,74.0,2.0,4.0,0.7451908,
0,74.0,2.0,4.0,0.71503276,
0,74.0,2.0,4.0,0.76312099,
0,74.0,2.0,4.0,0.73429528,
0,74.0,2.0,4.0,0.71304087,
0,74.0,2.0,4.0,0.75432478,
0,74.0,2.0,4.0,0.72371032,
0,74.0,2.0,4.0,0.70163272,
0,74.0,2.0,4.0,0.78203125,
0,74.0,2.0,4.0,0.77558687,
0,74.0,2.0,4.0,0.71038251,
0,74.0,2.0,4.0,,
0,74.0,2.0,4.0,,
0,1.0,1.0,2.0,1.0762146,6.3031
0,1.0,1.0,2.0,1.0873465,6.2878
0,1.0,1.0,2.0,1.0593721,6.298
0,1.0,1.0,2.0,1.0677799,6.3439
0,1.0,1.0,2.0,1.0970839,6.3694
0,1.0,1.0,2.0,0.97553381,6.3643
0,1.0,1.0,2.0,0.98246951,6.3337
0,1.0,1.0,2.0,0.94779266,6.3082
0,1.0,1.0,2.0,1.0189179,6.2929
0,1.0,1.0,2.0,1.080355,6.2878
0,1.0,1.0,2.0,1.0188262,6.2725
0,1.0,1.0,2.0,1.0392284,6.2572
0,1.0,1.0,2.0,1.0067591,6.2368
0,1.0,1.0,2.0,1.0032654,6.2419
0,1.0,1.0,2.0,1.0006536,6.2266
0,1.0,1.0,2.0,0.93174744,6.2062
0,1.0,1.0,2.0,0.97107713,6.1909
0,1.0,1.0,2.0,0.9985,6.1807
0,1.0,1.0,2.0,0.97802734,6.1654
0,1.0,1.0,2.0,1.0140625,6.1756
0,1.0,1.0,2.0,1.0119291,6.1705
0,1.0,1.0,2.0,1.0591669,6.1501
0,1.0,1.0,2.0,1.1174173,6.1501
0,1.0,1.0,2.0,1.1068522,6.1348
0,1.0,1.0,2.0,1.1650598,6.1144
0,1.0,1.0,2.0,1.1573989,6.1042
0,1.0,1.0,2.0,1.1234402,6.0889
0,1.0,1.0,2.0,1.1120563,6.0838
0,1.0,1.0,2.0,1.0803791,6.0838
0,1.0,1.0,2.0,,6.0736
0,2.0,1.0,2.0,1.0943435,3.5143
0,2.0,1.0,2.0,1.0648148,3.5143
0,2.0,1.0,2.0,1.1277209,3.5113
0,2.0,1.0,2.0,1.0656519,3.5113
0,2.0,1.0,2.0,1.0799489,3.5068
0,2.0,1.0,2.0,1.0820313,3.5068
0,2.0,1.0,2.0,1.0820313,3.5038
0,2.0,1.0,2.0,1.1055111,3.5023
0,2.0,1.0,2.0,1.0634288,3.4993
0,2.0,1.0,2.0,1.0454139,3.4993
0,2.0,1.0,2.0,1.0462597,3.4978
0,2.0,1.0,2.0,1.0499165,3.4948
0,2.0,1.0,2.0,1.0859375,3.4933
0,2.0,1.0,2.0,1.08827,3.4933
0,2.0,1.0,2.0,1.096303,3.4918
0,2.0,1.0,2.0,1.0988295,3.4903
0,2.0,1.0,2.0,1.0570023,3.4858
0,2.0,1.0,2.0,1.1162616,3.4858
0,2.0,1.0,2.0,1.0276989,3.4828
0,2.0,1.0,2.0,1.0589844,3.4813
0,2.0,1.0,2.0,1.0383328,3.4798
0,2.0,1.0,2.0,1.0401722,3.4768
0,2.0,1.0,2.0,1.0655577,3.4753
0,2.0,1.0,2.0,1.0638778,3.4753
0,2.0,1.0,2.0,1.0656423,3.4708
0,2.0,1.0,2.0,1.0766423,3.4708
0,2.0,1.0,2.0,1.072865,3.4678
0,2.0,1.0,2.0,1.0687615,3.4678
0,2.0,1.0,2.0,1.0531165,3.4648
0,2.0,1.0,2.0,,3.4633
0,3.0,1.0,2.0,,3.4303
0,3.0,1.0,2.0,,3.4213
0,3.0,1.0,2.0,,3.4198
0,3.0,1.0,2.0,,3.4168
0,3.0,1.0,2.0,,3.4123
0,3.0,1.0,2.0,,3.4033
0,3.0,1.0,2.0,,3.3988
0,3.0,1.0,2.0,,3.3973
0,3.0,1.0,2.0,,3.3883
0,3.0,1.0,2.0,,3.3823
0,3.0,1.0,2.0,,3.3763
0,3.0,1.0,2.0,,3.3703
0,3.0,1.0,2.0,,3.3613
0,3.0,1.0,2.0,,3.3583
0,3.0,1.0,2.0,,3.3493
0,3.0,1.0,2.0,,3.3463
0,3.0,1.0,2.0,,3.3403
0,3.0,1.0,2.0,,3.3343
0,3.0,1.0,2.0,,3.3328
0,3.0,1.0,2.0,,3.3298
0,3.0,1.0,2.0,,3.3253
0,3.0,1.0,2.0,,3.3238
0,3.0,1.0,2.0,,3.3178
0,3.0,1.0,2.0,,3.3133
0,3.0,1.0,2.0,,3.3073
0,3.0,1.0,2.0,,3.2998
0,3.0,1.0,2.0,,3.2953
0,3.0,1.0,2.0,,3.2893
0,3.0,1.0,2.0,,3.2833
